gpa,internships,projects,certifications,soft_skills_score,networking_score,career_readiness
7.53,1,2,2,4.89,4.86,0
6.26,0,1,0,3.83,2.63,0
6.3,2,3,2,3.31,7.24,1
7.64,2,2,3,7.7,8.64,1
6.37,0,3,1,2.14,6.28,0
5.94,2,3,0,5.46,3.72,0
8.14,2,0,4,5.37,5.04,1
8.18,0,1,3,5.41,5.58,0
7.13,3,4,1,6.83,7.17,1
7.79,1,3,4,4.76,4.62,1
7.69,2,3,2,6.81,5.82,1
8.1,3,0,4,9.47,1.64,1
8.1,4,2,0,5.2,5.48,1
5.0,1,3,1,1.44,3.28,0
7.26,2,5,2,5.21,5.09,1
8.02,0,3,1,5.02,2.92,0
7.09,0,3,1,6.3,5.82,1
7.54,3,3,2,1.51,6.28,1
8.25,1,4,2,6.15,4.53,1
7.58,3,4,1,4.66,3.27,1
9.01,0,1,1,7.11,6.15,1
8.63,0,4,3,4.46,8.11,1
7.38,0,2,2,7.24,8.84,1
7.3,1,0,2,2.48,5.79,0
5.0,0,0,1,5.54,5.56,0
7.17,1,0,0,3.56,2.37,0
6.15,4,2,3,4.52,7.63,1
7.72,2,1,3,10.0,1.0,1
7.65,2,1,2,3.6,7.38,1
8.2,0,1,2,4.75,5.05,0
8.9,1,0,0,3.21,1.0,0
7.47,2,2,1,4.89,5.67,1
9.78,0,4,2,5.2,4.69,1
7.73,1,3,2,4.03,4.1,1
6.19,4,0,1,8.65,4.46,1
6.94,0,2,0,7.81,4.96,0
7.13,3,2,4,3.61,4.96,1
8.09,0,1,2,7.13,2.05,0
6.55,0,2,4,4.54,5.81,0
7.2,0,2,2,3.04,4.24,0
7.34,4,3,3,4.06,8.17,1
7.05,2,4,1,2.99,6.72,1
8.31,2,3,0,7.38,6.95,1
8.14,1,0,2,3.75,8.72,0
8.67,3,0,2,8.08,6.47,1
7.17,1,5,0,5.78,4.71,1
8.7,1,4,2,4.69,1.0,1
6.14,2,3,0,4.5,5.48,0
6.11,2,5,0,9.01,8.46,1
6.29,2,3,5,5.52,6.79,1
7.51,0,0,2,4.49,3.98,0
8.7,3,4,1,7.21,5.12,1
6.9,0,1,0,6.67,3.89,0
7.02,4,3,4,3.52,5.61,1
7.28,1,2,4,5.51,3.98,1
8.07,0,0,1,1.88,7.88,0
7.02,1,0,1,5.43,5.24,0
6.97,1,2,2,6.13,5.52,1
6.15,1,3,0,6.4,3.34,0
6.93,3,1,2,3.5,4.16,0
8.68,2,1,1,4.02,2.69,0
7.59,0,2,1,5.99,7.83,1
6.76,1,4,2,8.0,3.97,1
8.74,2,4,1,5.68,5.32,1
6.91,3,4,2,4.38,1.9,1
8.92,1,2,1,7.44,2.54,1
8.9,4,2,2,5.76,4.5,1
7.56,0,1,4,5.86,4.38,0
6.0,2,1,2,7.1,5.49,0
9.79,2,0,2,5.31,9.02,1
7.89,1,5,2,3.63,1.0,1
7.18,0,3,4,5.19,6.96,1
8.46,2,0,2,7.72,6.0,1
8.2,1,3,0,9.29,3.76,1
8.81,0,2,0,3.06,4.13,0
6.84,0,2,2,8.77,7.24,1
7.82,2,4,3,4.77,4.88,1
6.31,0,4,0,5.54,4.36,0
8.17,1,4,2,8.9,2.9,1
7.48,4,5,2,4.68,3.33,1
7.78,2,2,1,4.95,2.57,0
7.35,1,3,2,4.21,6.77,1
7.25,1,5,1,5.58,3.43,1
6.63,0,2,2,6.12,2.61,0
8.29,1,4,3,4.13,5.35,1
8.99,0,6,5,8.4,3.37,2
6.94,0,3,2,4.01,8.09,1
8.05,0,1,1,6.5,5.08,0
7.93,2,2,3,5.55,5.41,1
7.51,0,4,3,7.99,5.42,1
5.97,0,5,1,3.89,6.14,0
6.2,3,0,1,6.65,6.42,0
6.72,0,2,0,10.0,5.06,1
5.36,2,2,2,2.62,2.97,0
8.91,1,2,1,3.7,4.69,1
7.87,1,4,0,9.67,5.12,1
7.47,0,3,2,5.23,1.74,0
5.31,0,3,5,5.73,1.0,0
5.68,3,3,0,4.84,2.57,0
7.5,1,3,2,8.81,1.1,1
9.47,0,4,4,2.27,4.03,1
6.8,1,1,5,7.97,3.45,1
8.36,1,0,1,2.54,5.18,0
7.02,0,4,0,2.37,6.42,0
7.56,1,3,1,3.33,5.58,0
8.71,1,2,1,5.24,5.87,1
7.15,2,3,2,4.07,6.89,1
6.81,3,3,2,3.95,4.35,1
8.92,1,1,3,3.64,1.0,0
7.55,3,3,2,3.68,1.51,1
8.59,1,1,4,3.63,6.0,1
6.81,1,5,3,5.97,5.39,1
8.91,2,3,2,4.23,6.39,1
7.77,2,4,0,1.0,10.0,1
7.93,0,4,3,5.43,5.44,1
7.63,4,4,3,7.0,4.81,1
6.99,4,2,1,4.94,5.69,1
7.5,0,1,1,2.98,2.62,0
7.06,1,5,2,6.99,6.51,1
8.46,2,5,0,2.75,4.66,1
7.3,4,5,3,4.86,8.37,2
6.0,1,6,1,5.46,1.8,1
5.82,0,3,2,7.66,5.01,0
5.77,2,3,1,6.66,3.74,0
8.12,0,4,2,5.98,2.87,1
6.35,2,1,3,7.36,6.25,1
7.8,1,4,1,3.18,4.36,1
7.64,2,4,0,8.66,7.66,1
7.44,0,3,0,1.0,3.94,0
7.94,1,2,0,8.36,4.21,1
7.66,2,3,2,3.82,9.03,1
5.0,1,5,0,6.26,2.3,0
7.18,0,1,1,8.4,3.43,0
7.93,0,2,2,6.62,1.0,0
9.14,3,4,4,6.24,4.11,2
9.19,1,5,1,7.23,6.38,1
6.14,2,3,4,2.54,5.82,1
7.15,1,3,5,2.84,5.29,1
5.93,3,1,2,6.04,3.25,0
9.02,1,2,3,5.1,4.62,1
8.51,0,5,2,4.87,4.2,1
7.85,0,2,0,7.98,4.99,1
7.67,0,2,5,7.8,5.35,1
8.88,3,2,4,3.66,4.3,1
8.71,2,2,1,6.38,5.05,1
8.66,2,2,0,2.37,4.8,0
7.96,2,4,0,2.32,3.65,1
7.15,3,3,2,3.71,5.16,1
8.27,4,3,4,5.39,2.45,1
8.32,2,2,0,4.19,5.36,1
7.31,0,5,2,6.4,2.78,1
7.15,0,1,3,5.47,4.95,0
8.63,1,1,1,7.73,5.93,1
9.16,2,2,2,6.59,3.15,1
6.75,1,6,1,3.42,7.07,1
7.24,1,4,0,7.3,8.58,1
7.85,2,3,2,3.78,3.7,1
7.99,1,2,0,6.32,4.71,1
6.98,0,2,2,4.52,7.42,0
9.38,3,6,1,8.15,1.4,2
7.92,1,2,3,6.96,5.07,1
8.03,0,4,2,4.11,4.4,1
9.26,1,4,4,4.73,6.8,1
7.05,1,3,3,10.0,4.51,1
7.41,1,2,3,2.98,5.9,0
6.25,0,2,1,4.06,3.35,0
7.33,2,0,1,4.16,6.9,0
6.01,2,6,3,3.18,2.76,1
8.25,0,5,3,3.39,6.74,1
7.92,1,2,2,5.28,5.15,1
7.22,1,5,0,6.45,1.0,1
7.4,1,1,0,2.31,5.13,0
8.26,1,0,0,4.5,6.21,0
6.36,1,1,0,3.89,2.54,0
7.7,1,5,3,3.16,3.31,1
8.2,3,1,2,7.49,5.18,1
5.72,1,0,2,3.97,3.98,0
8.18,4,1,0,2.76,5.66,1
5.83,1,2,3,7.26,4.58,0
7.38,2,3,0,8.0,2.36,1
6.34,1,2,1,5.98,9.66,1
8.93,2,4,3,3.62,4.32,1
6.34,3,6,2,4.94,5.25,1
5.85,1,2,0,4.19,8.54,0
7.63,1,6,0,5.4,6.73,1
7.09,4,4,1,6.93,6.1,1
6.0,4,5,2,5.45,7.12,1
8.03,4,0,1,5.49,6.1,1
5.51,0,5,2,4.47,6.1,0
6.46,0,3,1,6.83,6.13,0
6.92,1,0,2,6.24,4.66,0
8.3,2,4,3,1.82,7.15,1
8.8,0,2,3,1.94,6.35,0
8.6,1,4,0,4.84,1.0,1
7.35,1,3,0,7.44,6.7,1
5.07,0,3,0,7.83,3.41,0
7.89,2,0,0,7.03,5.49,0
8.97,0,5,1,5.2,1.66,1
8.73,3,1,0,8.43,3.83,1
7.96,1,4,3,4.06,4.27,1
6.31,1,4,3,4.82,6.07,1
6.97,1,0,3,2.66,3.82,0
9.43,0,3,1,4.81,1.0,0
6.08,1,6,3,3.78,4.02,1
6.35,3,5,2,8.58,4.24,1
8.44,1,1,2,8.18,6.27,1
7.07,0,1,0,5.63,5.3,0
6.32,2,1,4,6.43,3.47,1
9.03,0,4,1,4.29,5.55,1
7.96,1,1,1,1.0,8.67,0
7.12,1,0,1,3.98,7.34,0
6.35,1,2,1,7.0,1.18,0
9.55,0,6,5,6.38,9.95,2
7.48,0,2,2,4.72,7.37,0
8.9,0,4,4,6.98,8.17,1
8.39,1,1,5,4.56,1.96,1
6.98,2,3,2,3.22,4.17,0
6.99,2,3,3,6.98,6.18,1
8.95,0,5,4,4.28,2.76,1
8.96,0,4,0,7.55,6.06,1
5.62,2,1,1,1.5,8.27,0
8.05,1,2,1,4.36,4.33,0
7.38,3,0,2,6.69,8.41,1
6.47,0,2,3,6.49,6.4,0
7.76,0,6,1,5.06,1.28,1
6.15,1,3,3,6.07,3.26,0
7.03,2,5,2,5.78,7.22,1
6.7,1,0,1,2.52,2.94,0
7.0,0,5,2,4.77,7.16,1
7.43,0,5,4,5.95,6.22,1
6.48,2,3,1,6.51,5.62,1
9.07,0,1,1,5.37,3.85,0
7.99,2,5,2,4.4,5.6,1
9.29,0,5,1,2.83,8.36,1
7.34,1,1,0,7.01,4.22,0
6.95,0,6,4,6.79,6.22,1
9.26,4,5,1,7.47,9.01,2
6.92,0,1,1,3.34,5.52,0
7.32,0,2,4,5.74,4.02,0
8.22,3,2,2,4.12,4.0,1
6.26,0,3,1,5.59,1.0,0
8.21,0,5,1,10.0,2.58,1
8.08,0,5,0,7.31,5.68,1
8.77,2,1,0,3.99,6.94,1
8.39,1,3,4,4.99,4.15,1
8.8,3,3,0,4.78,6.91,1
7.39,2,3,0,5.75,6.79,1
6.64,1,4,3,2.45,3.46,0
9.61,0,3,4,6.15,3.81,1
5.97,2,2,3,1.26,2.31,0
6.07,3,2,1,2.15,6.49,0
8.07,3,5,1,9.5,5.01,2
9.12,0,2,5,4.78,6.78,1
7.69,2,2,3,8.35,4.88,1
8.5,2,6,3,3.88,3.12,1
5.5,4,5,1,1.3,6.56,1
7.0,0,4,3,3.4,1.04,0
5.63,2,2,5,10.0,4.33,1
8.28,2,3,1,2.68,3.45,1
5.95,3,3,1,9.05,8.05,1
6.22,2,2,0,6.19,8.5,1
8.01,3,0,3,5.74,5.85,1
8.56,1,2,1,4.0,3.84,0
7.34,0,3,1,3.7,8.44,0
8.07,1,6,2,6.63,3.6,1
8.04,3,4,3,8.14,2.23,1
7.28,0,1,1,5.89,1.03,0
6.41,2,2,4,6.98,5.2,1
8.06,4,3,0,4.65,1.57,1
8.11,3,3,2,9.85,7.84,2
8.39,2,0,2,5.98,3.84,1
7.81,2,6,2,9.57,2.43,1
6.33,0,5,2,3.57,7.23,1
8.19,1,5,2,5.41,6.75,1
7.5,1,2,3,7.64,8.33,1
7.02,2,5,3,5.78,1.6,1
7.21,0,4,5,6.54,1.18,1
6.81,0,3,4,3.54,8.12,1
8.39,2,0,2,4.69,1.0,0
6.08,1,1,3,3.75,2.57,0
6.51,3,2,1,5.33,5.11,1
7.17,1,5,2,5.12,2.34,1
9.11,3,3,0,4.44,5.42,1
8.55,1,6,1,6.76,2.7,1
5.86,2,3,4,3.37,7.58,1
8.85,2,1,2,1.2,6.44,0
8.85,0,3,0,4.36,5.55,1
6.33,1,1,2,9.8,4.29,1
5.0,3,5,1,6.52,2.93,1
7.43,0,2,3,3.81,4.73,0
8.62,2,1,0,6.39,2.54,0
9.09,0,3,2,5.23,8.83,1
6.63,2,4,3,6.28,5.64,1
9.25,0,3,2,7.26,3.26,1
5.27,1,0,1,5.89,8.13,0
7.13,1,4,3,5.74,4.91,1
7.08,0,0,3,8.47,7.8,1
8.65,1,3,1,6.58,7.74,1
8.8,3,3,1,5.89,5.87,1
8.45,2,1,2,5.58,2.46,1
6.15,4,2,1,4.37,3.84,1
8.36,2,0,1,3.01,10.0,1
8.01,2,2,2,6.84,3.9,1
5.83,1,3,2,8.05,4.49,1
5.43,4,2,3,6.36,4.06,1
8.54,1,0,5,6.63,3.12,1
7.32,1,4,3,3.73,6.41,1
6.21,3,4,0,4.31,2.32,0
7.29,4,5,1,2.94,3.34,1
7.86,1,5,0,5.0,5.62,1
7.42,0,3,2,7.47,4.5,1
5.95,2,2,2,4.11,5.33,0
9.39,2,3,5,5.35,4.94,1
8.5,1,4,1,6.9,2.66,1
7.16,2,3,0,7.92,7.93,1
7.2,1,6,2,2.21,7.29,1
7.86,1,3,1,4.55,3.09,0
6.37,2,2,0,4.02,5.95,0
7.82,1,4,1,3.75,4.02,1
6.17,2,1,1,4.73,7.17,0
7.43,0,6,0,1.61,6.72,1
6.33,3,2,2,4.76,7.51,1
6.38,1,4,3,5.57,3.11,1
9.15,4,3,4,3.41,2.29,1
7.56,2,1,1,4.54,1.28,0
7.71,0,4,1,5.54,10.0,1
5.49,4,2,3,5.74,6.81,1
6.9,1,2,5,2.23,7.49,1
7.96,1,1,3,6.9,2.13,0
7.69,3,4,2,6.95,6.27,1
5.35,3,5,4,4.02,1.56,1
7.71,2,1,3,8.86,5.91,1
7.87,4,4,0,6.41,5.04,1
8.78,1,5,0,6.12,4.4,1
6.84,0,1,4,6.87,3.92,0
5.26,0,6,4,3.43,7.35,1
6.5,1,0,2,4.79,3.95,0
6.4,2,5,2,6.74,7.71,1
8.24,1,3,1,3.9,4.91,1
5.0,1,6,3,4.8,5.75,1
7.05,0,2,1,6.7,6.1,0
8.93,1,2,1,6.12,5.92,1
7.51,2,5,1,5.54,5.46,1
8.4,0,4,2,5.63,9.31,1
5.86,2,3,4,5.15,7.26,1
5.9,2,3,4,7.21,1.0,1
8.94,1,4,0,9.68,4.58,1
7.6,3,0,1,6.09,7.97,1
7.6,4,1,1,8.06,3.37,1
6.38,0,1,0,4.63,5.01,0
7.6,2,1,2,4.14,5.16,0
6.35,0,5,2,3.92,8.18,1
8.69,1,2,0,3.66,2.91,0
10.0,2,3,5,4.91,3.19,1
7.98,2,1,3,7.27,6.01,1
6.87,3,5,0,7.51,5.69,1
5.0,2,0,3,4.48,6.04,0
5.82,2,1,1,4.85,5.64,0
9.05,1,4,2,5.5,4.76,1
6.47,0,1,2,5.97,6.12,0
7.13,0,4,0,6.67,5.41,1
8.16,1,2,2,4.7,4.5,1
8.98,2,4,5,5.1,4.87,1
7.3,0,0,3,8.21,3.92,0
7.1,1,2,2,4.94,3.58,0
7.57,0,3,3,4.35,6.12,1
6.87,1,3,3,5.33,2.39,0
6.93,1,5,4,5.66,6.38,1
7.91,0,2,0,2.42,4.47,0
7.69,0,3,0,4.61,4.79,0
9.63,1,1,3,6.34,4.65,1
7.94,1,4,5,9.51,6.01,2
8.65,4,6,2,4.44,7.96,2
6.43,0,0,5,7.03,8.61,1
8.03,1,0,2,5.86,7.1,1
6.78,1,4,0,7.82,5.16,1
7.9,2,5,4,4.26,6.6,1
8.19,1,3,3,7.71,1.0,1
7.55,0,3,2,8.3,6.22,1
9.91,4,4,3,8.39,5.78,2
8.93,4,2,1,8.35,1.91,1
8.68,1,6,2,5.88,3.84,1
8.26,1,5,1,6.67,5.56,1
9.26,0,5,2,4.66,5.76,1
6.06,0,5,2,1.05,6.91,0
8.87,0,6,0,6.01,8.34,1
6.51,2,0,0,5.18,4.7,0
6.94,0,5,0,7.43,2.72,1
8.06,0,2,2,7.22,6.64,1
8.73,0,2,1,3.38,7.58,0
6.35,0,2,2,10.0,7.54,1
6.99,1,2,2,6.28,5.94,1
7.6,1,2,0,2.93,9.0,0
7.31,1,3,3,3.21,4.45,0
8.35,1,1,3,1.14,8.2,0
10.0,1,2,2,7.03,2.68,1
7.92,2,2,0,4.45,1.0,0
6.76,0,4,2,3.82,2.65,0
6.2,0,3,2,4.21,3.85,0
7.17,3,4,3,4.9,5.0,1
6.56,2,4,0,6.65,3.13,1
7.97,1,3,3,2.21,5.26,1
7.95,0,2,5,3.36,6.29,1
7.04,0,3,4,6.43,5.71,1
9.48,0,3,4,4.31,4.72,1
6.76,3,0,0,6.66,7.41,1
7.38,1,5,2,4.51,3.4,1
8.14,0,1,1,8.65,4.52,1
8.39,0,6,2,5.92,3.9,1
8.78,0,0,3,7.95,6.31,1
7.93,0,4,3,6.54,4.15,1
8.55,1,2,5,6.66,5.8,1
6.83,1,5,5,4.0,6.63,1
8.42,3,4,1,7.83,3.99,1
8.4,2,0,4,5.93,1.8,1
9.01,3,0,4,3.59,4.55,1
5.83,3,3,3,1.28,3.41,0
6.59,4,1,1,5.78,3.72,1
8.32,4,0,0,8.52,1.0,1
5.0,1,6,1,3.69,1.76,0
7.99,0,3,0,3.62,6.6,0
8.56,0,0,1,4.87,3.13,0
6.92,2,3,0,7.7,7.31,1
7.07,2,1,2,1.83,3.57,0
6.43,0,4,2,4.2,5.97,0
6.98,3,0,0,3.49,4.49,0
7.01,2,2,4,6.62,6.3,1
6.82,2,2,0,5.21,4.49,0
6.76,1,6,1,4.81,5.43,1
7.23,0,0,2,5.14,7.46,0
7.22,1,4,2,7.07,5.94,1
9.37,0,3,1,7.74,3.62,1
7.11,2,4,3,7.55,1.25,1
7.84,1,1,1,6.65,4.78,0
6.92,0,5,1,8.27,5.86,1
6.91,1,6,2,3.64,5.31,1
5.8,1,1,0,6.28,3.24,0
5.93,1,2,5,10.0,5.3,1
6.29,4,6,2,1.83,6.32,1
7.68,0,2,0,4.43,7.79,0
8.58,3,5,3,3.43,4.55,1
5.71,0,5,3,6.08,9.91,1
6.95,0,2,1,8.38,7.91,1
6.13,4,1,5,6.58,5.34,1
7.24,2,2,2,5.07,5.52,1
8.58,2,3,1,6.59,7.78,1
7.05,2,3,3,4.92,3.07,1
7.45,1,4,4,5.89,3.4,1
8.96,2,3,1,6.74,2.42,1
7.96,0,4,0,9.01,4.49,1
6.74,2,1,2,6.4,3.28,0
7.66,4,2,3,5.94,4.29,1
6.67,3,0,1,9.57,4.93,1
7.92,2,1,5,1.59,2.24,0
8.02,2,2,0,5.32,7.73,1
6.13,1,5,3,4.02,7.38,1
7.68,1,2,4,5.02,4.08,1
7.38,3,2,0,6.71,7.96,1
8.04,2,4,2,7.46,5.78,1
8.33,1,4,0,4.46,7.2,1
7.98,2,3,2,6.84,2.29,1
7.2,0,2,2,3.7,4.33,0
8.43,3,2,3,2.94,6.26,1
6.63,3,1,2,5.64,4.67,1
6.18,0,2,1,5.06,4.65,0
5.0,0,1,0,8.48,4.78,0
7.43,2,3,0,9.76,5.75,1
6.68,0,5,2,4.28,5.22,1
7.9,4,2,4,1.88,8.12,1
5.53,0,2,3,2.77,3.02,0
6.85,0,5,1,3.83,5.19,0
7.97,0,3,5,5.91,6.41,1
6.47,2,4,0,4.98,2.51,0
7.91,1,5,5,2.98,4.31,1
6.94,3,3,1,9.07,5.35,1
7.47,4,4,0,6.83,8.01,1
8.1,2,2,4,9.02,5.27,1
8.45,0,6,2,1.9,6.52,1
7.59,0,4,4,8.05,6.65,1
6.69,3,0,3,5.2,1.0,0
7.04,0,3,0,4.72,5.16,0
8.14,3,1,0,5.55,4.13,1
6.48,3,3,1,4.1,8.01,1
7.32,2,1,2,5.21,6.4,1
7.11,2,3,1,7.39,6.75,1
7.4,4,3,1,1.57,6.04,1
6.49,2,3,1,8.49,5.21,1
5.65,2,3,2,6.28,6.67,1
8.02,1,2,0,5.28,4.96,0
8.46,1,2,1,7.37,7.57,1
5.71,1,3,0,6.23,2.86,0
7.87,4,3,4,4.54,7.08,1
8.58,2,5,2,3.95,4.27,1
8.1,2,2,0,8.5,6.36,1
7.08,0,3,3,2.54,1.86,0
6.56,3,5,2,5.11,5.54,1
7.58,1,4,2,2.68,4.7,1
7.75,2,2,1,6.48,4.91,1
7.6,0,2,1,5.31,1.46,0
7.32,3,5,4,3.0,5.07,1
6.42,2,2,0,3.76,5.26,0
7.92,1,2,2,5.59,1.44,0
7.97,1,3,1,6.07,2.7,1
7.7,1,1,1,1.63,5.32,0
7.61,1,3,2,4.09,5.81,1
9.18,0,6,0,5.82,4.9,1
6.88,1,6,0,7.92,5.09,1
8.78,1,3,2,7.18,5.05,1
6.77,1,5,1,4.59,3.91,1
8.61,2,4,4,7.5,4.64,1
8.73,1,6,2,4.87,2.2,1
7.21,0,5,4,1.0,3.83,0
9.16,3,5,4,8.38,4.92,2
7.97,1,1,0,6.42,7.47,1
6.62,2,1,4,5.88,4.76,1
7.13,4,0,5,5.52,9.12,1
8.63,2,3,2,6.11,8.86,1
8.42,1,6,2,5.51,5.14,1
6.44,1,6,1,4.92,4.17,1
7.36,3,5,0,4.19,9.53,1
7.7,3,5,1,5.65,6.49,1
6.99,0,3,0,3.74,5.88,0
9.86,2,3,2,3.22,3.56,1
7.73,3,3,2,6.04,4.14,1
7.44,3,0,0,7.46,3.0,0
8.69,0,4,1,3.91,7.98,1
7.13,1,3,0,4.26,6.0,0
8.51,1,1,5,2.11,4.38,0
5.83,0,3,3,2.87,4.06,0
7.05,2,3,0,2.94,3.02,0
8.55,1,4,3,7.45,4.86,1
9.07,0,5,3,2.03,5.34,1
6.73,1,2,3,6.42,1.0,0
6.61,3,4,4,4.97,3.07,1
8.07,3,1,2,6.71,3.65,1
6.88,3,2,1,7.83,7.17,1
7.23,3,3,4,5.44,3.89,1
8.38,4,4,3,7.77,1.41,1
6.96,1,5,1,8.6,2.8,1
5.53,0,0,2,8.19,8.45,0
6.2,3,4,2,4.16,4.25,1
7.51,2,5,2,1.56,2.92,1
5.64,1,6,2,5.25,1.65,1
7.2,4,2,0,5.86,5.05,1
6.11,1,1,2,1.59,5.26,0
9.14,3,3,1,5.62,5.88,1
9.67,1,5,0,1.0,10.0,1
6.44,0,2,2,8.59,2.53,0
7.76,3,3,1,6.45,4.26,1
6.54,2,6,1,3.86,5.58,1
7.19,2,3,0,5.75,4.12,1
9.3,2,3,2,6.0,1.0,1
7.03,0,6,1,6.47,6.02,1
7.21,0,2,0,5.64,3.74,0
6.56,0,2,3,7.39,2.87,0
8.65,0,2,2,2.96,3.21,0
5.0,1,3,2,5.24,8.1,0
7.06,1,1,2,9.07,7.6,1
7.45,0,1,1,4.8,2.82,0
6.84,1,2,0,5.98,1.54,0
8.36,0,3,1,3.51,6.8,1
8.7,0,5,3,9.81,9.12,2
6.09,4,3,2,6.07,9.67,1
9.59,4,4,3,2.98,2.17,1
6.08,3,6,4,7.68,7.72,2
8.79,0,4,1,3.35,4.99,1
7.65,2,3,4,6.87,1.14,1
7.0,0,0,2,7.56,3.28,0
7.09,1,2,2,9.55,3.43,1
7.47,3,2,2,5.95,5.95,1
7.71,1,3,2,5.6,2.27,1
6.58,4,6,0,1.45,6.89,1
7.27,2,2,0,4.59,5.95,0
6.73,1,1,1,4.07,7.04,0
6.28,0,4,1,5.14,3.68,0
6.68,3,6,0,4.46,5.79,1
6.35,1,4,0,7.07,2.93,0
7.08,0,1,5,4.38,6.35,0
7.93,0,3,1,6.45,4.53,1
7.62,4,2,5,5.27,4.72,1
9.47,0,3,2,4.25,4.93,1
5.29,4,3,0,4.07,1.52,0
7.97,2,4,0,5.97,7.38,1
7.51,1,2,1,8.24,5.17,1
8.32,1,6,1,4.04,7.39,1
8.22,2,1,1,5.6,7.24,1
7.34,1,1,3,6.47,3.37,0
7.67,0,4,1,5.46,4.46,1
6.76,0,3,2,1.98,1.9,0
8.11,3,3,2,6.46,7.45,1
5.62,2,2,2,2.49,5.65,0
8.28,1,0,5,2.51,5.4,0
7.48,0,1,1,2.89,4.45,0
7.01,1,4,1,5.18,3.06,0
7.27,2,1,5,3.57,7.57,1
7.34,0,6,5,2.63,9.01,1
8.8,4,4,3,6.26,7.64,2
10.0,3,5,3,5.45,4.67,2
8.72,1,5,1,7.02,5.78,1
6.93,3,4,2,4.04,7.14,1
8.13,2,3,1,5.37,5.19,1
8.17,2,5,2,7.1,8.89,2
6.57,0,2,3,2.87,7.5,0
6.24,3,1,1,4.18,10.0,1
7.44,1,3,2,7.49,5.39,1
8.31,3,1,3,5.54,1.0,1
5.89,0,3,1,5.2,5.14,0
6.78,1,6,2,5.42,4.24,1
8.07,4,4,3,7.95,5.35,2
7.54,1,1,0,5.45,8.57,0
8.92,0,1,1,5.59,3.92,0
6.09,3,2,0,5.47,3.34,0
9.85,0,1,0,2.27,3.71,0
5.96,3,3,2,6.51,9.31,1
5.47,3,4,3,3.86,4.08,1
7.44,0,3,1,2.98,5.52,0
6.37,1,3,2,2.01,8.69,0
7.46,4,2,0,2.42,6.33,1
7.43,4,1,3,1.0,1.0,0
7.3,1,3,1,3.45,4.03,0
6.66,2,2,3,4.63,3.69,0
7.93,2,2,0,7.62,1.51,1
7.18,0,3,3,5.62,4.05,1
8.6,2,2,2,6.01,1.0,1
7.32,1,1,5,8.06,5.65,1
6.54,1,3,1,1.0,5.01,0
5.81,1,2,4,6.28,3.58,0
7.33,3,4,1,6.13,1.38,1
6.23,0,0,0,7.15,7.79,0
6.15,0,5,2,1.91,3.86,0
8.03,0,3,0,4.35,7.2,0
5.72,0,0,3,3.64,4.75,0
8.91,4,1,1,2.92,7.92,1
7.66,1,6,3,10.0,6.17,2
7.46,0,3,2,4.37,5.22,0
6.47,4,4,2,7.35,3.32,1
8.26,0,5,3,6.91,7.6,1
7.5,1,2,2,2.62,4.59,0
6.81,3,3,2,4.45,3.37,1
7.7,2,3,2,5.62,4.69,1
5.82,0,5,2,6.29,4.91,1
5.86,2,2,3,6.16,6.75,1
6.38,2,6,1,9.01,1.24,1
7.85,2,3,0,7.32,9.77,1
7.5,0,5,3,6.81,5.93,1
8.55,3,1,2,7.44,4.97,1
6.58,1,3,4,8.21,5.89,1
8.07,2,1,5,4.25,1.94,1
7.39,4,5,4,2.34,5.25,1
6.56,3,2,2,4.29,6.3,1
7.89,2,4,3,2.75,4.41,1
7.43,0,0,1,3.53,6.05,0
6.87,0,1,0,5.7,6.59,0
7.54,1,2,3,4.39,3.54,0
7.37,0,4,3,6.8,7.5,1
7.35,2,2,0,6.11,4.88,1
7.09,2,4,4,6.23,8.81,1
6.2,1,4,4,2.97,7.62,1
7.57,0,6,1,3.74,5.81,1
6.7,3,4,0,1.68,3.38,0
6.48,1,3,4,6.64,4.78,1
7.26,1,3,0,9.34,7.02,1
8.23,1,1,1,5.86,3.88,0
7.69,0,3,2,6.04,5.87,1
6.97,2,5,3,4.44,6.09,1
6.93,0,0,3,5.07,4.78,0
8.14,1,1,2,8.05,3.36,1
5.1,0,3,3,5.68,8.2,0
8.3,0,5,2,6.78,5.95,1
5.63,0,2,2,8.1,4.4,0
6.08,0,5,0,7.7,3.42,0
6.99,3,2,1,5.56,6.8,1
9.67,3,3,2,5.71,4.86,1
9.18,0,6,0,4.73,6.95,1
8.21,0,2,1,6.5,3.16,0
7.86,2,3,1,4.67,5.61,1
5.64,0,6,0,6.2,4.04,0
7.66,1,2,2,7.58,8.48,1
6.95,0,1,1,2.13,5.74,0
6.68,1,6,0,1.79,3.01,0
7.65,4,3,3,5.41,6.87,1
7.03,0,6,3,6.84,7.47,1
8.37,4,5,2,6.07,4.33,2
5.56,3,3,0,3.08,3.38,0
7.58,4,3,2,7.3,1.0,1
6.62,2,3,3,9.32,7.2,1
7.09,3,1,1,3.76,1.49,0
7.8,1,3,0,4.05,4.9,0
6.38,3,4,1,5.55,1.55,1
7.66,0,6,1,5.25,8.6,1
7.29,2,6,0,7.91,7.67,1
6.84,2,6,0,6.07,5.6,1
7.03,0,0,2,4.92,7.1,0
7.35,0,3,2,4.32,4.74,0
6.73,0,1,2,2.44,3.35,0
7.51,1,3,5,8.24,1.65,1
7.22,0,6,0,6.76,6.58,1
6.89,0,5,3,5.32,2.98,1
